'TRAINING', 'images/000000425226.jpg', 'person', 0.15208333333333332, 0.321875, 0.7770833333333333, 0.9031250000000001
'TRAINING', 'images/000000440475.jpg', 'person', 0.7671875, 0.42857142857142855, 0.8203125, 0.5995316159250585
'TRAINING', 'images/000000266400.jpg', 'person', 0.05625, 0.0, 0.115625, 0.13383838383838384
'TRAINING', 'images/000000069213.jpg', 'person', 0.43125, 0.02107728337236534, 0.8125, 0.9578454332552694
'TRAINING', 'images/000000555050.jpg', 'person', 0.194, 0.5745341614906833, 0.25, 0.6583850931677019
'TRAINING', 'images/000000292456.jpg', 'person', 0.368, 0.12, 0.624, 0.8
'TRAINING', 'images/000000309391.jpg', 'person', 0.1234375, 0.65625, 0.1609375, 0.84375
'TRAINING', 'images/000000291634.jpg', 'person', 0.8060046189376443, 0.2953125, 0.8868360277136258, 0.440625
'TRAINING', 'images/000000433915.jpg', 'person', 0.209375, 0.125, 0.7921874999999999, 0.8729166666666667
'TRAINING', 'images/000000441247.jpg', 'person', 0.3828125, 0.38443396226415094, 0.453125, 0.5424528301886793
'TRAINING', 'images/000000309391.jpg', 'person', 0.196875, 0.5755208333333334, 0.2203125, 0.7265625
'TRAINING', 'images/000000291634.jpg', 'person', 0.6581986143187067, 0.3, 0.7020785219399539, 0.4515625
'TRAINING', 'images/000000139099.jpg', 'person', 0.39375, 0.23399558498896247, 0.49687499999999996, 0.7086092715231788
'TRAINING', 'images/000000458992.jpg', 'person', 0.0020833333333333333, 0.003125, 0.9520833333333333, 0.6421875
'TRAINING', 'images/000000481567.jpg', 'person', 0.3796875, 0.19166666666666668, 0.5984375, 0.5854166666666667
'TRAINING', 'images/000000251140.jpg', 'person', 0.33066666666666666, 0.404, 0.5653333333333334, 0.8440000000000001
'TRAINING', 'images/000000055022.jpg', 'person', 0.8875, 0.140625, 0.9708333333333333, 0.265625
'TRAINING', 'images/000000329614.jpg', 'person', 0.108, 0.7019230769230769, 0.182, 0.9903846153846153
'TRAINING', 'images/000000165681.jpg', 'person', 0.4953125, 0.26126126126126126, 0.5859375, 0.509009009009009
'TRAINING', 'images/000000009772.jpg', 'person', 0.5, 0.359375, 0.6036363636363636, 0.5546875
'TRAINING', 'images/000000139099.jpg', 'person', 0.778125, 0.23620309050772628, 0.8546874999999999, 0.445916114790287
'TRAINING', 'images/000000102331.jpg', 'person', 0.394, 0.12885154061624648, 0.552, 0.4257703081232493
'TRAINING', 'images/000000395180.jpg', 'person', 0.05, 0.25363825363825365, 0.259375, 0.9043659043659044
'TRAINING', 'images/000000301376.jpg', 'person', 0.8708708708708709, 0.732, 0.993993993993994, 0.884
'TRAINING', 'images/000000078748.jpg', 'person', 0.0875, 0.05, 0.16249999999999998, 0.2375
'TRAINING', 'images/000000139099.jpg', 'person', 0.5515625, 0.2097130242825607, 0.6046874999999999, 0.39514348785871967
'TRAINING', 'images/000000069213.jpg', 'person', 0.1046875, 0.03981264637002342, 0.43906249999999997, 0.9437939110070258
'TRAINING', 'images/000000031817.jpg', 'person', 0.0, 0.10625, 0.9880239520958084, 0.95
'TRAINING', 'images/000000579902.jpg', 'person', 0.3597122302158273, 0.3625, 0.6870503597122302, 0.784375
'TRAINING', 'images/000000182611.jpg', 'person', 0.09375, 0.0, 0.7541666666666667, 0.678125
'TRAINING', 'images/000000178982.jpg', 'person', 0.715625, 0.5807962529274004, 0.7765624999999999, 0.7939110070257611
'TRAINING', 'images/000000357737.jpg', 'person', 0.6328125, 0.04375, 0.915625, 0.9479166666666666
'TRAINING', 'images/000000279278.jpg', 'person', 0.2453125, 0.002331002331002331, 0.4515625, 0.6736596736596737
'TRAINING', 'images/000000038829.jpg', 'person', 0.3328125, 0.1920374707259953, 0.5421875, 0.9156908665105387
